LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
4287,Honolulu,HI,96816,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/24/2020,Bank of Hawaii,HI-01
4287,Haiku,HI,96708,541990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/01/2020,WebBank,HI-02
4282.37,Anahola,HI,96703,812112,Independent Contractors,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Celtic Bank Corporation,HI-02
4277,Kahului,HI,96732,541990,Corporation,Unanswered,Unanswered,Unanswered,,1,07/29/2020,"Kabbage, Inc.",HI-02
4277,Kihei,HI,96753,713940,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/14/2020,Bank of Hawaii,HI-02
4276,Waianae,HI,96792,423860,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,05/18/2020,Cross River Bank,HI-02
4272,Kurtistown,HI,96760,531320,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,06/01/2020,"Kabbage, Inc.",HI-02
4270,Honolulu,HI,96813,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/22/2020,Bank of Hawaii,HI-01
4270,Kailua,HI,96734,621111,Corporation,Unanswered,Unanswered,Unanswered,,,04/10/2020,Central Pacific Bank,HI-02
4270,Wailuku,HI,96793,448190,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,04/30/2020,First Hawaiian Bank,HI-02
4267,Kurtistown,HI,96760,424930,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,06/10/2020,CU Hawaii FCU,HI-02
4261,Honolulu,HI,96813,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/16/2020,First Hawaiian Bank,HI-01
4258,Kula,HI,96790,711510,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,06/28/2020,"Kabbage, Inc.",HI-02
4255,Aiea,HI,96701,454111,Corporation,Unanswered,Unanswered,Unanswered,,4,04/10/2020,Bank of Hawaii,HI-01
4255,Aiea,HI,96701,812111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/03/2020,Central Pacific Bank,HI-01
4252,Honolulu,HI,96816,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,05/06/2020,Bank of Hawaii,HI-01
4252,Kailua,HI,96734,541219,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,07/20/2020,"Kabbage, Inc.",HI-02
4250,Honolulu,HI,96817,453998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/16/2020,Central Pacific Bank,HI-01
4250,Waialua,HI,96791,236115,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/12/2020,Central Pacific Bank,HI-02
4250,Waimanalo,HI,96795,454110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii,HI-02
4250,Kailua Kona,HI,96740,524210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,06/30/2020,Cross River Bank,HI-02
4250,Kahului,HI,96732,541519,Corporation,Unanswered,Unanswered,Unanswered,,1,04/28/2020,First Hawaiian Bank,HI-02
4247,Wailuku,HI,96793,812990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,06/28/2020,Cross River Bank,HI-02
4245.1,Hanalei,HI,96714,611699,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/15/2020,First Interstate Bank,HI-02
4245,Honolulu,HI,96817,485999,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,06/25/2020,"Kabbage, Inc.",HI-01
4240.8,Kailua Kona,HI,96740,,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,05/03/2020,Celtic Bank Corporation,HI-02
4237,Waikoloa,HI,96738,448150,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,05/16/2020,First Hawaiian Bank,HI-02
4232,Kahului,HI,96733,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/11/2020,Bank of Hawaii,HI-02
4230,Honolulu,HI,96813,812113,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/30/2020,Central Pacific Bank,HI-01
4230,Honolulu,HI,96817,315990,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,04/30/2020,WebBank,HI-01
4227,Hilo,HI,96720,236115,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/20/2020,First Hawaiian Bank,HI-02
4226,Honolulu,HI,96814,713990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,06/16/2020,"Kabbage, Inc.",HI-01
4225,Kihei,HI,96753,448310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/12/2020,WebBank,HI-02
4220,Kailua Kona,HI,96740,811118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/04/2020,Bank of Hawaii,HI-02
4220,Honolulu,HI,96814,445120,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,0,05/06/2020,Central Pacific Bank,HI-01
4212,Hilo,HI,96720,541990,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,06/29/2020,WebBank,HI-02
4208,Kailua,HI,96734,541213,Corporation,Unanswered,Unanswered,Unanswered,,1,06/24/2020,"Kabbage, Inc.",HI-02
4207.29,Lahaina,HI,96761,448140,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/14/2020,First Hawaiian Bank,HI-02
4207,Honolulu,HI,96822,621340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/02/2020,Central Pacific Bank,HI-01
4204.98,Paia,HI,96779,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/29/2020,Celtic Bank Corporation,HI-02
4200,Honolulu,HI,96814,531210,Corporation,Unanswered,Unanswered,Unanswered,,1,04/28/2020,"American Savings Bank, FSB",HI-01
4200,Honolulu,HI,96817,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/04/2020,Central Pacific Bank,HI-01
4200,Makawao,HI,96768,624410,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,"American Savings Bank, FSB",HI-02
4200,Waipahu,HI,96797,541110,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,1,05/05/2020,Customers Bank,HI-01
4200,Hilo,HI,96720,531120,Corporation,Unanswered,Unanswered,Unanswered,,1,04/15/2020,First Hawaiian Bank,HI-02
4200,Honolulu,HI,96826,448310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/29/2020,Central Pacific Bank,HI-01
4200,Honomu,HI,96728,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/29/2020,Central Pacific Bank,HI-02
4200,Makawao,HI,96768,561520,Corporation,Unanswered,Unanswered,Unanswered,,2,04/29/2020,"American Savings Bank, FSB",HI-02
4200,Honolulu,HI,96816,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,04/29/2020,"American Savings Bank, FSB",HI-01
4200,Honolulu,HI,96816,541618,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/07/2020,"American Savings Bank, FSB",HI-01
4200,Honolulu,HI,96825,561720,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3,04/11/2020,Central Pacific Bank,HI-01
4200,Kapaa,HI,96746,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/08/2020,"American Savings Bank, FSB",HI-02
4200,Honolulu,HI,96815,446130,Sole Proprietorship,Asian,Female Owned,Non-Veteran,,1,04/29/2020,Ohana Pacific Bank,HI-01
4200,Honolulu,HI,96816,812990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/11/2020,Central Pacific Bank,HI-01
4200,Pukalani,HI,96788,811192,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/27/2020,First Hawaiian Bank,HI-02
4200,Wahiawa,HI,96786,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/05/2020,"American Savings Bank, FSB",HI-02
4200,Honolulu,HI,96816,561499,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/06/2020,"American Savings Bank, FSB",HI-01
4200,Aiea,HI,96701,722513,Sole Proprietorship,Asian,Male Owned,Unanswered,,1,05/14/2020,Ohana Pacific Bank,HI-01
4200,Honolulu,HI,96817,811111,Corporation,Asian,Male Owned,Non-Veteran,,1,04/30/2020,Ohana Pacific Bank,HI-01
4200,Waialua,HI,96791,561110,Corporation,Unanswered,Unanswered,Unanswered,,1,04/07/2020,"American Savings Bank, FSB",HI-02
4200,Honolulu,HI,96821,541613,Independent Contractors,Unanswered,Unanswered,Unanswered,,,04/14/2020,Central Pacific Bank,HI-01
4200,Honolulu,HI,96821,523930,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/15/2020,Central Pacific Bank,HI-01
4200,Honolulu,HI,96814,812113,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/18/2020,Central Pacific Bank,HI-01
4200,Honolulu,HI,96816,541613,Corporation,Unanswered,Unanswered,Unanswered,,2,04/08/2020,"American Savings Bank, FSB",HI-01
4200,Honolulu,HI,96816,561720,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/18/2020,Central Pacific Bank,HI-01
4200,Kalaheo,HI,96741,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,1,04/15/2020,"Readycap Lending, LLC",HI-02
4200,Waialua,HI,96791,487990,Corporation,Unanswered,Unanswered,Unanswered,,4,04/08/2020,"American Savings Bank, FSB",HI-02
4200,Honolulu,HI,96821,621399,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/09/2020,Central Pacific Bank,HI-01
4200,Honolulu,HI,96826,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/02/2020,Central Pacific Bank,HI-01
4200,Honolulu,HI,96815,236220,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0,05/03/2020,Central Pacific Bank,HI-01
4197,Kailua Kona,HI,96740,238990,Corporation,Unanswered,Unanswered,Unanswered,,1,05/28/2020,WebBank,HI-02
4196.46,Honolulu,HI,96814,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Celtic Bank Corporation,HI-01
4195,Kihei,HI,96753,541219,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,HI-02
4195,Hilo,HI,96720,621111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,07/18/2020,Cross River Bank,HI-02
4194.32,Laie,HI,96762,448310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,06/15/2020,Celtic Bank Corporation,HI-02
4187.75,Kilauea,HI,96754,524210,Corporation,Unanswered,Unanswered,Unanswered,,1,04/30/2020,Gather FCU,HI-02
4187,Kapolei,HI,96707,524114,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,08/03/2020,Intuit Financing Inc.,HI-02
4185,Honolulu,HI,96813,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/07/2020,First Hawaiian Bank,HI-01
4182.5,Honokaa,HI,96727,311351,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/30/2020,"Fundbox, Inc.",HI-02
4180,Pearl City,HI,96782,561720,Corporation,Unanswered,Unanswered,Unanswered,,2,05/13/2020,First Hawaiian Bank,HI-01
4175.82,Pearl City,HI,96782,488410,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,1,04/29/2020,HawaiiUSA FCU,HI-01
4172,Kihei,HI,96753,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/28/2020,Bank of Hawaii,HI-02
4170.2,Koloa,HI,96756,561720,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/05/2020,Kaua'i Government Employees' FCU,HI-02
4170,Haiku,HI,96708,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/11/2020,Bank of Hawaii,HI-02
4167.5,Kahului,HI,96733,562998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,06/05/2020,First Hawaiian Bank,HI-02
4167,Lahaina,HI,96761,237990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/12/2020,Bank of Hawaii,HI-02
4167,Naalehu,HI,96772,722310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/14/2020,"Wells Fargo Bank, National Association",HI-02
4167,Haleiwa,HI,96712,454110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,05/01/2020,WebBank,HI-02
4167,Kailua Kona,HI,96740,812990,Corporation,Unanswered,Unanswered,Unanswered,,0,05/02/2020,Central Pacific Bank,HI-02
4166.67,Kailua Kona,HI,96740,811111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,05/08/2020,Celtic Bank Corporation,HI-02
4164.79,Honolulu,HI,96814,621399,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0,04/28/2020,Celtic Bank Corporation,HI-01
4162.07,Ewa Beach,HI,96706,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,07/23/2020,HawaiiUSA FCU,HI-01
4162,Honolulu,HI,96813,541219,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,06/24/2020,"Kabbage, Inc.",HI-01
4157,Honolulu,HI,96817,221114,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,08/06/2020,HawaiiUSA FCU,HI-01
4155,Honolulu,HI,96821,541310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/02/2020,First Hawaiian Bank,HI-01
4153.5,Honolulu,HI,96814,541990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/11/2020,Central Pacific Bank,HI-01
4150,Honolulu,HI,96822,511199,Independent Contractors,Unanswered,Female Owned,Unanswered,,1,05/03/2020,HawaiiUSA FCU,HI-01
4150,Princeville,HI,96722,531390,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,Bank of Hawaii,HI-02
4150,Honolulu,HI,96816,611610,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-01
4148,Honolulu,HI,96819,238140,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,4,05/08/2020,"Kabbage, Inc.",HI-01
4140,Hauula,HI,96717,722320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,HI-02
4137,Honolulu,HI,96815,451110,Corporation,Unanswered,Unanswered,Unanswered,,1,04/27/2020,Bank of Hawaii,HI-01
4135,Kealakekua,HI,96750,111219,Corporation,Unanswered,Unanswered,Unanswered,,1,04/27/2020,First Hawaiian Bank,HI-02
4133.55,Kailua Kona,HI,96740,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,06/25/2020,Cottonwood Community FCU,HI-02
4126,Hilo,HI,96720,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,1,07/17/2020,"Kabbage, Inc.",HI-02
4125,Honolulu,HI,96818,517919,Corporation,Unanswered,Unanswered,Unanswered,,4,05/01/2020,"JPMorgan Chase Bank, National Association",HI-01
4125,Waipahu,HI,96797,561612,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/29/2020,Central Pacific Bank,HI-01
4125,Honolulu,HI,96814,541990,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0,05/18/2020,Central Pacific Bank,HI-01
4122.5,Captain Cook,HI,96750,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/05/2020,Hawaii Community FCU,HI-02
4122,Kapolei,HI,96707,523930,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3,05/19/2020,First Hawaiian Bank,HI-02
4119,Honolulu,HI,96816,485320,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,07/24/2020,"Kabbage, Inc.",HI-01
4118.75,Kapaa,HI,96746,541940,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/01/2020,Gather FCU,HI-02
4118.53,Aiea,HI,96701,485310,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0,05/06/2020,Celtic Bank Corporation,HI-01
4110,Waipahu,HI,96797,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/19/2020,Central Pacific Bank,HI-01
4108,Paia,HI,96779,448120,Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-02
4105,Kailua,HI,96734,812990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/07/2020,Central Pacific Bank,HI-02
4100,Honolulu,HI,96813,812910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/04/2020,"American Savings Bank, FSB",HI-01
4100,Wailuku,HI,96793,488999,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,06/10/2020,"American Savings Bank, FSB",HI-02
4100,Honolulu,HI,96814,236118,Corporation,Unanswered,Unanswered,Unanswered,,2,04/15/2020,"American Savings Bank, FSB",HI-01
4100,Honolulu,HI,96817,561790,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,04/28/2020,Central Pacific Bank,HI-01
4100,Waipahu,HI,96797,811420,Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,First Hawaiian Bank,HI-01
4100,Aiea,HI,96701,453110,Sole Proprietorship,Asian,Female Owned,Non-Veteran,,1,05/22/2020,Hawaii National Bank,HI-01
4100,Hilo,HI,96720,453910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/05/2020,"American Savings Bank, FSB",HI-02
4100,Honolulu,HI,96826,812112,Corporation,Unanswered,Unanswered,Unanswered,,0,06/11/2020,Central Pacific Bank,HI-01
4100,Kailua Kona,HI,96740,811412,Corporation,Unanswered,Unanswered,Unanswered,,1,04/29/2020,"American Savings Bank, FSB",HI-02
4100,Pearl City,HI,96782,812111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/06/2020,Central Pacific Bank,HI-01
4100,Honolulu,HI,96826,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/07/2020,Central Pacific Bank,HI-01
4100,Honolulu,HI,96816,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/08/2020,"American Savings Bank, FSB",HI-01
4100,Waipahu,HI,96797,561730,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/08/2020,"American Savings Bank, FSB",HI-01
4100,Wailuku,HI,96793,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/12/2020,"American Savings Bank, FSB",HI-02
4100,Waianae,HI,96792,238210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/08/2020,"American Savings Bank, FSB",HI-02
4100,Honolulu,HI,96821,454390,Corporation,Unanswered,Unanswered,Unanswered,,1,05/08/2020,"American Savings Bank, FSB",HI-01
4100,Honolulu,HI,96814,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/08/2020,Central Pacific Bank,HI-01
4100,Honolulu,HI,96814,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/30/2020,"American Savings Bank, FSB",HI-01
4100,Kapaa,HI,96746,562111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,04/30/2020,"American Savings Bank, FSB",HI-02
4100,Aiea,HI,96701,448310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/13/2020,Central Pacific Bank,HI-01
4100,Haleiwa,HI,96712,487210,Corporation,Unanswered,Unanswered,Unanswered,,6,04/06/2020,"American Savings Bank, FSB",HI-02
4100,Honolulu,HI,96815,236210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/12/2020,Central Pacific Bank,HI-01
4100,Waipahu,HI,96797,531390,Corporation,Unanswered,Unanswered,Unanswered,,,05/14/2020,"American Savings Bank, FSB",HI-01
4100,Kilauea,HI,96754,541219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/28/2020,Central Pacific Bank,HI-02
4100,Kailua,HI,96734,813110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/30/2020,Central Pacific Bank,HI-02
4100,Honolulu,HI,96826,611610,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/14/2020,Central Pacific Bank,HI-01
4100,Wahiawa,HI,96786,441310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/08/2020,Central Pacific Bank,HI-02
4100,Paia,HI,96779,541990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-02
4100,Makawao,HI,96768,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,1,04/15/2020,"Readycap Lending, LLC",HI-02
4100,Ocean View,HI,96737,485310,Independent Contractors,Unanswered,Unanswered,Unanswered,,0,05/01/2020,"American Savings Bank, FSB",HI-02
4100,Wahiawa,HI,96786,531120,Partnership,Unanswered,Unanswered,Unanswered,,0,05/02/2020,Central Pacific Bank,HI-02
4100,Ewa Beach,HI,96706,621340,Independent Contractors,White,Female Owned,Non-Veteran,,1,05/20/2020,Hawaii National Bank,HI-01
4098,Mililani,HI,96789,812113,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Central Pacific Bank,HI-01
4097.65,Kailua Kona,HI,96740,238310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,06/30/2020,Numerica CU,HI-02
4093.62,Pearl City,HI,96782,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Celtic Bank Corporation,HI-01
4084.01,Kapaa,HI,96746,711130,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/29/2020,Celtic Bank Corporation,HI-02
4082.37,Honolulu,HI,96818,,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,05/03/2020,Celtic Bank Corporation,HI-01
4082,Honolulu,HI,96825,,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,05/03/2020,Cross River Bank,HI-01
4079,Kailua,HI,96734,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,,,04/15/2020,Central Pacific Bank,HI-02
4078,Honolulu,HI,96822,812111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/09/2020,Central Pacific Bank,HI-01
4075,Honolulu,HI,96814,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/30/2020,"Bank of America, National Association",HI-01
4074.07,Makawao,HI,96768,812199,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/07/2020,Celtic Bank Corporation,HI-02
4070,Honolulu,HI,96822,541211,Corporation,Unanswered,Unanswered,Unanswered,,2,05/02/2020,First Hawaiian Bank,HI-01
4067.3,Haleiwa,HI,96712,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,06/23/2020,First National Bank Alaska,HI-02
4067,Lihue,HI,96766,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/07/2020,First Hawaiian Bank,HI-02
4067,Honolulu,HI,96816,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/14/2020,First Hawaiian Bank,HI-01
4066,Haiku,HI,96708,531210,Sole Proprietorship,White,Female Owned,Non-Veteran,,1,05/04/2020,First Hawaiian Bank,HI-02
4064,Honolulu,HI,96816,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/08/2020,Bank of Hawaii,HI-01
